    0.9484692293E+00    0.4657606011E+01    0.5465156790E+01    0.6812527136E+01    0.6971986297E+01    0.8655958947E+01    0.1065428680E+02    0.1165998464E+02    0.1204940593E+02    0.1545609612E+02    0.1562621316E+02    0.1630458885E+02    0.1665295697E+02    0.1752205737E+02    0.1884546866E+02    0.1996446960E+02
    0.1001161964E+01    0.4686606297E+01    0.5435914373E+01    0.6703956691E+01    0.6863210498E+01    0.8651524580E+01    0.1049041071E+02    0.1157486859E+02    0.1219630433E+02    0.1490690220E+02    0.1565607886E+02    0.1635790768E+02    0.1688448663E+02    0.1768735835E+02    0.1883212328E+02    0.2016632411E+02
    0.1053854699E+01    0.4735588516E+01    0.5383375423E+01    0.6559994302E+01    0.6706740291E+01    0.8631340285E+01    0.1022831981E+02    0.1150469941E+02    0.1248312407E+02    0.1427467987E+02    0.1567605734E+02    0.1642975056E+02    0.1707739382E+02    0.1790018369E+02    0.1885616378E+02    0.2039503092E+02
    0.1106547434E+01    0.4765302396E+01    0.5281001463E+01    0.6407967801E+01    0.6530714153E+01    0.8576973169E+01    0.9919123162E+01    0.1146667892E+02    0.1284726324E+02    0.1365177958E+02    0.1571675043E+02    0.1648092657E+02    0.1725440598E+02    0.1811383239E+02    0.1892506210E+02    0.2059102682E+02
    0.1159240169E+01    0.4755690124E+01    0.5111132690E+01    0.6263614657E+01    0.6357836719E+01    0.8478724815E+01    0.9598458506E+01    0.1148146838E+02    0.1288316653E+02    0.1345401948E+02    0.1578839926E+02    0.1649008782E+02    0.1746140972E+02    0.1829554253E+02    0.1903663487E+02    0.2070420929E+02
    0.1211932904E+01    0.4699328379E+01    0.4881658395E+01    0.6126570991E+01    0.6190764887E+01    0.8332392005E+01    0.9283840452E+01    0.1156613216E+02    0.1247143667E+02    0.1382082862E+02    0.1588592418E+02    0.1645168307E+02    0.1773575801E+02    0.1843663957E+02    0.1917183702E+02    0.2070530428E+02
    0.1264625639E+01    0.4585585391E+01    0.4621902333E+01    0.5987450576E+01    0.6016198824E+01    0.8132047639E+01    0.8980262294E+01    0.1172635021E+02    0.1222108058E+02    0.1418661396E+02    0.1598522321E+02    0.1638341581E+02    0.1808042755E+02    0.1854610805E+02    0.1928537238E+02    0.2060900993E+02
    0.1317318374E+01    0.4362003107E+01    0.4397790676E+01    0.5822573272E+01    0.5832669247E+01    0.7868501529E+01    0.8690240097E+01    0.1195028357E+02    0.1223475970E+02    0.1449910660E+02    0.1600639898E+02    0.1636707207E+02    0.1843584739E+02    0.1860431815E+02    0.1933368961E+02    0.2051068038E+02
    0.1370011109E+01    0.4117745418E+01    0.4129677814E+01    0.5610847793E+01    0.5634941447E+01    0.7538524805E+01    0.8426005544E+01    0.1220435816E+02    0.1252431224E+02    0.1475537224E+02    0.1589759100E+02    0.1646968305E+02    0.1838702642E+02    0.1874566912E+02    0.1943924514E+02    0.2054546621E+02
    0.1422703844E+01    0.3796001002E+01    0.3884451694E+01    0.5349437916E+01    0.5396377421E+01    0.7151354812E+01    0.8214600456E+01    0.1243166881E+02    0.1303341557E+02    0.1493566541E+02    0.1576514061E+02    0.1661832695E+02    0.1785970871E+02    0.1894292363E+02    0.1969112912E+02    0.2073983396E+02
    0.1475396579E+01    0.3422687766E+01    0.3637450303E+01    0.4938250987E+01    0.5206753798E+01    0.6725332041E+01    0.8082721504E+01    0.1256126083E+02    0.1363206694E+02    0.1498246894E+02    0.1570055247E+02    0.1676877916E+02    0.1724494706E+02    0.1910975772E+02    0.1993385660E+02    0.2104587918E+02
    0.1528089314E+01    0.3033601819E+01    0.3344337900E+01    0.4402075185E+01    0.5071366728E+01    0.6285557896E+01    0.8033216748E+01    0.1254430941E+02    0.1392417178E+02    0.1502483043E+02    0.1575294434E+02    0.1684634085E+02    0.1690180383E+02    0.1925427918E+02    0.2011216522E+02    0.2139748839E+02
    0.1580782049E+01    0.2645702212E+01    0.2989261763E+01    0.3788911808E+01    0.5002275712E+01    0.5862884375E+01    0.8045357656E+01    0.1239587681E+02    0.1341515761E+02    0.1549699380E+02    0.1590949918E+02    0.1674158365E+02    0.1700439046E+02    0.1937032458E+02    0.2023543258E+02    0.2173196816E+02
    0.1633474784E+01    0.2269830618E+01    0.2589813125E+01    0.3194166385E+01    0.4987065185E+01    0.5491337864E+01    0.8091426618E+01    0.1218158090E+02    0.1265530796E+02    0.1603786877E+02    0.1611297474E+02    0.1678061134E+02    0.1706658312E+02    0.1945403398E+02    0.2031587128E+02    0.2200705014E+02
    0.1686167519E+01    0.1940945979E+01    0.2198423362E+01    0.2751076531E+01    0.5001633353E+01    0.5207279437E+01    0.8144214117E+01    0.1197158533E+02    0.1204334898E+02    0.1630585492E+02    0.1640143683E+02    0.1687755594E+02    0.1708172326E+02    0.1950657142E+02    0.2036135887E+02    0.2219710965E+02
    0.1738860254E+01    0.1811561460E+01    0.1901596914E+01    0.2543684631E+01    0.5025112573E+01    0.5050117507E+01    0.8176167413E+01    0.1177627291E+02    0.1181625737E+02    0.1644955964E+02    0.1650027932E+02    0.1699828731E+02    0.1704810995E+02    0.1953048277E+02    0.2037954219E+02    0.2228685113E+02
    0.1791552989E+01    0.1798627149E+01    0.1983514042E+01    0.2596038509E+01    0.5047731797E+01    0.5058402827E+01    0.8170092318E+01    0.1174104693E+02    0.1193560770E+02    0.1638231329E+02    0.1652272397E+02    0.1697185104E+02    0.1705368315E+02    0.1952514190E+02    0.2037613375E+02    0.2226852143E+02
    0.1844245724E+01    0.1923160558E+01    0.2201988489E+01    0.2989106713E+01    0.5073189903E+01    0.5255602005E+01    0.8137801461E+01    0.1174670222E+02    0.1247118795E+02    0.1606939865E+02    0.1651616420E+02    0.1686876045E+02    0.1704101979E+02    0.1948496968E+02    0.2035101961E+02    0.2214158055E+02
    0.1896938459E+01    0.2203065986E+01    0.2366115017E+01    0.3585315251E+01    0.5116252791E+01    0.5634166485E+01    0.8112027646E+01    0.1181157279E+02    0.1322341441E+02    0.1556849043E+02    0.1643867096E+02    0.1675553608E+02    0.1703241826E+02    0.1940134485E+02    0.2030070192E+02    0.2191368567E+02
    0.1949631194E+01    0.2541592592E+01    0.2554161432E+01    0.4165654854E+01    0.5195045420E+01    0.6153242467E+01    0.8128936754E+01    0.1189713813E+02    0.1393132018E+02    0.1496205457E+02    0.1632963058E+02    0.1663309002E+02    0.1712405527E+02    0.1926785485E+02    0.2022234851E+02    0.2160267600E+02
    0.2002323929E+01    0.2797349611E+01    0.2882484601E+01    0.4637207330E+01    0.5319865944E+01    0.6746987147E+01    0.8219629910E+01    0.1195897782E+02    0.1389751466E+02    0.1477457450E+02    0.1624183418E+02    0.1649539555E+02    0.1743109970E+02    0.1908765743E+02    0.2011024145E+02    0.2124057005E+02
    0.2055016664E+01    0.3098751641E+01    0.3212381436E+01    0.4985812419E+01    0.5485375216E+01    0.7340209092E+01    0.8397042825E+01    0.1196411637E+02    0.1318639497E+02    0.1490754612E+02    0.1620919079E+02    0.1634682879E+02    0.1795633703E+02    0.1888004980E+02    0.1994875718E+02    0.2088144627E+02
    0.2107709399E+01    0.3444447451E+01    0.3540945943E+01    0.5244275534E+01    0.5673001260E+01    0.7866752288E+01    0.8643296067E+01    0.1190772142E+02    0.1248501320E+02    0.1485679029E+02    0.1614827184E+02    0.1628504501E+02    0.1842812750E+02    0.1874466069E+02    0.1972606073E+02    0.2060410433E+02
    0.2160402133E+01    0.3808046295E+01    0.3880362103E+01    0.5462708845E+01    0.5860401217E+01    0.8280000284E+01    0.8914499406E+01    0.1181505911E+02    0.1195887630E+02    0.1467723788E+02    0.1598246258E+02    0.1637421500E+02    0.1833069843E+02    0.1893953507E+02    0.1952276441E+02    0.2048220740E+02
    0.2213094868E+01    0.4157093938E+01    0.4234069472E+01    0.5678294637E+01    0.6029251057E+01    0.8560147636E+01    0.9161427809E+01    0.1171684557E+02    0.1172646875E+02    0.1441789089E+02    0.1580643275E+02    0.1649325208E+02    0.1809752316E+02    0.1885500776E+02    0.1946274795E+02    0.2053612101E+02
    0.2265787603E+01    0.4465174404E+01    0.4594381838E+01    0.5899006426E+01    0.6168861636E+01    0.8724734527E+01    0.9355134921E+01    0.1167907440E+02    0.1180676707E+02    0.1410038870E+02    0.1563223797E+02    0.1660462092E+02    0.1785836447E+02    0.1865031984E+02    0.1937637250E+02    0.2065515152E+02
    0.2318480338E+01    0.4720141120E+01    0.4943071449E+01    0.6109786913E+01    0.6278700750E+01    0.8820414114E+01    0.9498711137E+01    0.1169529685E+02    0.1219223345E+02    0.1373882097E+02    0.1546636822E+02    0.1668543556E+02    0.1764672916E+02    0.1846066734E+02    0.1924647904E+02    0.2070710418E+02
    0.2371173073E+01    0.4915659578E+01    0.5250898405E+01    0.6292739299E+01    0.6372010321E+01    0.8874657167E+01    0.9627702451E+01    0.1177850589E+02    0.1278682117E+02    0.1335690765E+02    0.1531580762E+02    0.1672374426E+02    0.1748361572E+02    0.1827336296E+02    0.1912085854E+02    0.2065008002E+02
    0.2423865808E+01    0.5036392342E+01    0.5479998990E+01    0.6444936013E+01    0.6475516271E+01    0.8878051856E+01    0.9797235271E+01    0.1191379153E+02    0.1295710410E+02    0.1352583134E+02    0.1518842096E+02    0.1671785746E+02    0.1736004377E+02    0.1806825005E+02    0.1902425700E+02    0.2049731610E+02
    0.2476558543E+01    0.5064264726E+01    0.5606250281E+01    0.6580627934E+01    0.6607580630E+01    0.8827807753E+01    0.1003147268E+02    0.1207249567E+02    0.1261498611E+02    0.1427781947E+02    0.1509162914E+02    0.1667603895E+02    0.1724133303E+02    0.1785202852E+02    0.1896177864E+02    0.2028662200E+02
    0.2529251278E+01    0.5012093082E+01    0.5649252796E+01    0.6706273511E+01    0.6747277898E+01    0.8752618942E+01    0.1029403052E+02    0.1221957003E+02    0.1232928778E+02    0.1499196912E+02    0.1502927676E+02    0.1661618501E+02    0.1708468640E+02    0.1765305486E+02    0.1893264007E+02    0.2006758862E+02
    0.2581944013E+01    0.4936519469E+01    0.5653003927E+01    0.6801726350E+01    0.6851886219E+01    0.8689761602E+01    0.1051086857E+02    0.1213020661E+02    0.1232253245E+02    0.1499816763E+02    0.1558145062E+02    0.1656345473E+02    0.1687346875E+02    0.1750862246E+02    0.1893096325E+02    0.1989637925E+02
    0.2634636748E+01    0.4902123102E+01    0.5650501491E+01    0.6837846884E+01    0.6890239192E+01    0.8665708268E+01    0.1059774071E+02    0.1205560362E+02    0.1235937795E+02    0.1498949906E+02    0.1586071845E+02    0.1654233528E+02    0.1672790376E+02    0.1745497549E+02    0.1893582588E+02    0.1982981360E+02
    0.2687329483E+01    0.4936519469E+01    0.5653003927E+01    0.6801726350E+01    0.6851886219E+01    0.8689761602E+01    0.1051086857E+02    0.1213020661E+02    0.1232253245E+02    0.1499816763E+02    0.1558145062E+02    0.1656345473E+02    0.1687346875E+02    0.1750862246E+02    0.1893096325E+02    0.1989637925E+02
    0.2740022218E+01    0.5012093082E+01    0.5649252796E+01    0.6706273511E+01    0.6747277898E+01    0.8752618942E+01    0.1029403052E+02    0.1221957003E+02    0.1232928778E+02    0.1499196912E+02    0.1502927676E+02    0.1661618501E+02    0.1708468640E+02    0.1765305486E+02    0.1893264007E+02    0.2006758862E+02
    0.2792714953E+01    0.5064264726E+01    0.5606250281E+01    0.6580627934E+01    0.6607580630E+01    0.8827807753E+01    0.1003147268E+02    0.1207249567E+02    0.1261498611E+02    0.1427781947E+02    0.1509162914E+02    0.1667603895E+02    0.1724133303E+02    0.1785202852E+02    0.1896177864E+02    0.2028662200E+02
    0.2845407688E+01    0.5036392342E+01    0.5479998990E+01    0.6444936013E+01    0.6475516271E+01    0.8878051856E+01    0.9797235271E+01    0.1191379153E+02    0.1295710410E+02    0.1352583134E+02    0.1518842096E+02    0.1671785746E+02    0.1736004377E+02    0.1806825005E+02    0.1902425700E+02    0.2049731610E+02
    0.2898100423E+01    0.4915659578E+01    0.5250898405E+01    0.6292739299E+01    0.6372010321E+01    0.8874657167E+01    0.9627702451E+01    0.1177850589E+02    0.1278682117E+02    0.1335690765E+02    0.1531580762E+02    0.1672374426E+02    0.1748361572E+02    0.1827336296E+02    0.1912085854E+02    0.2065008002E+02
    0.2950793158E+01    0.4720141120E+01    0.4943071449E+01    0.6109786913E+01    0.6278700750E+01    0.8820414114E+01    0.9498711137E+01    0.1169529685E+02    0.1219223345E+02    0.1373882097E+02    0.1546636822E+02    0.1668543556E+02    0.1764672916E+02    0.1846066734E+02    0.1924647904E+02    0.2070710418E+02
    0.3003485893E+01    0.4465174404E+01    0.4594381838E+01    0.5899006426E+01    0.6168861636E+01    0.8724734527E+01    0.9355134921E+01    0.1167907440E+02    0.1180676707E+02    0.1410038870E+02    0.1563223797E+02    0.1660462092E+02    0.1785836447E+02    0.1865031984E+02    0.1937637250E+02    0.2065515152E+02
    0.3056178628E+01    0.4157093938E+01    0.4234069472E+01    0.5678294637E+01    0.6029251057E+01    0.8560147636E+01    0.9161427809E+01    0.1171684557E+02    0.1172646875E+02    0.1441789089E+02    0.1580643275E+02    0.1649325208E+02    0.1809752316E+02    0.1885500776E+02    0.1946274795E+02    0.2053612101E+02
    0.3108871363E+01    0.3808046295E+01    0.3880362103E+01    0.5462708845E+01    0.5860401217E+01    0.8280000284E+01    0.8914499406E+01    0.1181505911E+02    0.1195887630E+02    0.1467723788E+02    0.1598246258E+02    0.1637421500E+02    0.1833069843E+02    0.1893953507E+02    0.1952276441E+02    0.2048220740E+02
    0.3161564098E+01    0.3444447451E+01    0.3540945943E+01    0.5244275534E+01    0.5673001260E+01    0.7866752288E+01    0.8643296067E+01    0.1190772142E+02    0.1248501320E+02    0.1485679029E+02    0.1614827184E+02    0.1628504501E+02    0.1842812750E+02    0.1874466069E+02    0.1972606073E+02    0.2060410433E+02
    0.3214256833E+01    0.3098751641E+01    0.3212381436E+01    0.4985812419E+01    0.5485375216E+01    0.7340209092E+01    0.8397042825E+01    0.1196411637E+02    0.1318639497E+02    0.1490754612E+02    0.1620919079E+02    0.1634682879E+02    0.1795633703E+02    0.1888004980E+02    0.1994875718E+02    0.2088144627E+02
    0.3266949568E+01    0.2797349611E+01    0.2882484601E+01    0.4637207330E+01    0.5319865944E+01    0.6746987147E+01    0.8219629910E+01    0.1195897782E+02    0.1389751466E+02    0.1477457450E+02    0.1624183418E+02    0.1649539555E+02    0.1743109970E+02    0.1908765743E+02    0.2011024145E+02    0.2124057005E+02
    0.3319642303E+01    0.2541592592E+01    0.2554161432E+01    0.4165654854E+01    0.5195045420E+01    0.6153242467E+01    0.8128936754E+01    0.1189713813E+02    0.1393132018E+02    0.1496205457E+02    0.1632963058E+02    0.1663309002E+02    0.1712405527E+02    0.1926785485E+02    0.2022234851E+02    0.2160267600E+02
    0.3372335038E+01    0.2203065986E+01    0.2366115017E+01    0.3585315251E+01    0.5116252791E+01    0.5634166485E+01    0.8112027646E+01    0.1181157279E+02    0.1322341441E+02    0.1556849043E+02    0.1643867096E+02    0.1675553608E+02    0.1703241826E+02    0.1940134485E+02    0.2030070192E+02    0.2191368567E+02
    0.3425027773E+01    0.1923160558E+01    0.2201988489E+01    0.2989106713E+01    0.5073189903E+01    0.5255602005E+01    0.8137801461E+01    0.1174670222E+02    0.1247118795E+02    0.1606939865E+02    0.1651616420E+02    0.1686876045E+02    0.1704101979E+02    0.1948496968E+02    0.2035101961E+02    0.2214158055E+02
    0.3477720508E+01    0.1798627149E+01    0.1983514042E+01    0.2596038509E+01    0.5047731797E+01    0.5058402827E+01    0.8170092318E+01    0.1174104693E+02    0.1193560770E+02    0.1638231329E+02    0.1652272397E+02    0.1697185104E+02    0.1705368315E+02    0.1952514190E+02    0.2037613375E+02    0.2226852143E+02
    0.3530413243E+01    0.1811561460E+01    0.1901596914E+01    0.2543684631E+01    0.5025112573E+01    0.5050117507E+01    0.8176167413E+01    0.1177627291E+02    0.1181625737E+02    0.1644955964E+02    0.1650027932E+02    0.1699828731E+02    0.1704810995E+02    0.1953048277E+02    0.2037954219E+02    0.2228685113E+02
    0.3583105977E+01    0.1940945979E+01    0.2198423362E+01    0.2751076531E+01    0.5001633353E+01    0.5207279437E+01    0.8144214117E+01    0.1197158533E+02    0.1204334898E+02    0.1630585492E+02    0.1640143683E+02    0.1687755594E+02    0.1708172326E+02    0.1950657142E+02    0.2036135887E+02    0.2219710965E+02
    0.3635798712E+01    0.2269830618E+01    0.2589813125E+01    0.3194166385E+01    0.4987065185E+01    0.5491337864E+01    0.8091426618E+01    0.1218158090E+02    0.1265530796E+02    0.1603786877E+02    0.1611297474E+02    0.1678061134E+02    0.1706658312E+02    0.1945403398E+02    0.2031587128E+02    0.2200705014E+02
    0.3688491447E+01    0.2645702212E+01    0.2989261763E+01    0.3788911808E+01    0.5002275712E+01    0.5862884375E+01    0.8045357656E+01    0.1239587681E+02    0.1341515761E+02    0.1549699380E+02    0.1590949918E+02    0.1674158365E+02    0.1700439046E+02    0.1937032458E+02    0.2023543258E+02    0.2173196816E+02
    0.3741184182E+01    0.3033601819E+01    0.3344337900E+01    0.4402075185E+01    0.5071366728E+01    0.6285557896E+01    0.8033216748E+01    0.1254430941E+02    0.1392417178E+02    0.1502483043E+02    0.1575294434E+02    0.1684634085E+02    0.1690180383E+02    0.1925427918E+02    0.2011216522E+02    0.2139748839E+02
    0.3793876917E+01    0.3422687766E+01    0.3637450303E+01    0.4938250987E+01    0.5206753798E+01    0.6725332041E+01    0.8082721504E+01    0.1256126083E+02    0.1363206694E+02    0.1498246894E+02    0.1570055247E+02    0.1676877916E+02    0.1724494706E+02    0.1910975772E+02    0.1993385660E+02    0.2104587918E+02
    0.3846569652E+01    0.3796001002E+01    0.3884451694E+01    0.5349437916E+01    0.5396377421E+01    0.7151354812E+01    0.8214600456E+01    0.1243166881E+02    0.1303341557E+02    0.1493566541E+02    0.1576514061E+02    0.1661832695E+02    0.1785970871E+02    0.1894292363E+02    0.1969112912E+02    0.2073983396E+02
    0.3899262387E+01    0.4117745418E+01    0.4129677814E+01    0.5610847793E+01    0.5634941447E+01    0.7538524805E+01    0.8426005544E+01    0.1220435816E+02    0.1252431224E+02    0.1475537224E+02    0.1589759100E+02    0.1646968305E+02    0.1838702642E+02    0.1874566912E+02    0.1943924514E+02    0.2054546621E+02
    0.3951955122E+01    0.4362003107E+01    0.4397790676E+01    0.5822573272E+01    0.5832669247E+01    0.7868501529E+01    0.8690240097E+01    0.1195028357E+02    0.1223475970E+02    0.1449910660E+02    0.1600639898E+02    0.1636707207E+02    0.1843584739E+02    0.1860431815E+02    0.1933368961E+02    0.2051068038E+02
    0.4004647857E+01    0.4585585391E+01    0.4621902333E+01    0.5987450576E+01    0.6016198824E+01    0.8132047639E+01    0.8980262294E+01    0.1172635021E+02    0.1222108058E+02    0.1418661396E+02    0.1598522321E+02    0.1638341581E+02    0.1808042755E+02    0.1854610805E+02    0.1928537238E+02    0.2060900993E+02
    0.4057340592E+01    0.4699328379E+01    0.4881658395E+01    0.6126570991E+01    0.6190764887E+01    0.8332392005E+01    0.9283840452E+01    0.1156613216E+02    0.1247143667E+02    0.1382082862E+02    0.1588592418E+02    0.1645168307E+02    0.1773575801E+02    0.1843663957E+02    0.1917183702E+02    0.2070530428E+02
    0.4110033327E+01    0.4755690124E+01    0.5111132690E+01    0.6263614657E+01    0.6357836719E+01    0.8478724815E+01    0.9598458506E+01    0.1148146838E+02    0.1288316653E+02    0.1345401948E+02    0.1578839926E+02    0.1649008782E+02    0.1746140972E+02    0.1829554253E+02    0.1903663487E+02    0.2070420929E+02
    0.4162726062E+01    0.4765302396E+01    0.5281001463E+01    0.6407967801E+01    0.6530714153E+01    0.8576973169E+01    0.9919123162E+01    0.1146667892E+02    0.1284726324E+02    0.1365177958E+02    0.1571675043E+02    0.1648092657E+02    0.1725440598E+02    0.1811383239E+02    0.1892506210E+02    0.2059102682E+02
    0.4215418797E+01    0.4735588516E+01    0.5383375423E+01    0.6559994302E+01    0.6706740291E+01    0.8631340285E+01    0.1022831981E+02    0.1150469941E+02    0.1248312407E+02    0.1427467987E+02    0.1567605734E+02    0.1642975056E+02    0.1707739382E+02    0.1790018369E+02    0.1885616378E+02    0.2039503092E+02
    0.4268111532E+01    0.4686606297E+01    0.5435914373E+01    0.6703956691E+01    0.6863210498E+01    0.8651524580E+01    0.1049041071E+02    0.1157486859E+02    0.1219630433E+02    0.1490690220E+02    0.1565607886E+02    0.1635790768E+02    0.1688448663E+02    0.1768735835E+02    0.1883212328E+02    0.2016632411E+02
    0.4320804267E+01    0.4657606011E+01    0.5465156790E+01    0.6812527136E+01    0.6971986297E+01    0.8655958947E+01    0.1065428680E+02    0.1165998464E+02    0.1204940593E+02    0.1545609612E+02    0.1562621316E+02    0.1630458885E+02    0.1665295697E+02    0.1752205737E+02    0.1884546866E+02    0.1996446960E+02
    0.4373497002E+01    0.4693305865E+01    0.5491538766E+01    0.6859680182E+01    0.7012248902E+01    0.8665909143E+01    0.1067842494E+02    0.1174931377E+02    0.1205091092E+02    0.1555178044E+02    0.1575854355E+02    0.1630979944E+02    0.1648784412E+02    0.1744941173E+02    0.1887238095E+02    0.1985281405E+02
    0.4426189737E+01    0.4816284781E+01    0.5524171264E+01    0.6831934450E+01    0.6974607170E+01    0.8692827801E+01    0.1056589313E+02    0.1183686177E+02    0.1216923292E+02    0.1543758906E+02    0.1553947874E+02    0.1637256165E+02    0.1664821375E+02    0.1749241457E+02    0.1888250431E+02    0.1988032357E+02
    0.4478882472E+01    0.5006893555E+01    0.5560474372E+01    0.6732151061E+01    0.6861268890E+01    0.8728093447E+01    0.1035923375E+02    0.1191836841E+02    0.1236927335E+02    0.1505487928E+02    0.1532099723E+02    0.1645978597E+02    0.1689376449E+02    0.1764356204E+02    0.1887905856E+02    0.2004067220E+02
