 100.00
Se        0.07674117       0.07017576       0.07128165
Se        0.07674117       0.07017576       0.07128165
Se        0.07674117       0.07017576       0.07128165
Se        0.07674117       0.07017576       0.07128165
Sn        0.08049615       0.07635029       0.08097090
Sn        0.08049615       0.07635029       0.08097090
Sn        0.08049615       0.07635029       0.08097090
Sn        0.08049615       0.07635029       0.08097090
